locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHKPOLGJ_00217	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
EHKPOLGJ_00218	gene	558	efp			
EHKPOLGJ_00218	CDS	558	efp			Elongation factor P
EHKPOLGJ_00219	gene	465	accB_2			
EHKPOLGJ_00219	CDS	465	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
EHKPOLGJ_00220	gene	1356	cfiB			
EHKPOLGJ_00220	CDS	1356	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
EHKPOLGJ_00221	gene	363				
EHKPOLGJ_00221	CDS	363				putative protein
EHKPOLGJ_00222	gene	390	nusB			
EHKPOLGJ_00222	CDS	390	nusB			Transcription antitermination protein NusB
EHKPOLGJ_00223	gene	1338	xseA			
EHKPOLGJ_00223	CDS	1338	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
EHKPOLGJ_00224	gene	231	xseB			
EHKPOLGJ_00224	CDS	231	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EHKPOLGJ_00225	gene	882				
EHKPOLGJ_00225	CDS	882		2.5.1.10		Farnesyl diphosphate synthase
EHKPOLGJ_00226	gene	453	argR_1			
EHKPOLGJ_00226	CDS	453	argR_1			Arginine repressor
EHKPOLGJ_00227	gene	1680	recN			
EHKPOLGJ_00227	CDS	1680	recN		COG0497	DNA repair protein RecN
EHKPOLGJ_00228	gene	1422				
EHKPOLGJ_00228	CDS	1422		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
EHKPOLGJ_00229	gene	993	bfmBAA			
EHKPOLGJ_00229	CDS	993	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
EHKPOLGJ_00230	gene	984	bfmBAB			
EHKPOLGJ_00230	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
EHKPOLGJ_00231	gene	1275	pdhC_1			
EHKPOLGJ_00231	CDS	1275	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EHKPOLGJ_00232	gene	438				
EHKPOLGJ_00232	CDS	438				hypothetical protein
EHKPOLGJ_00233	gene	981				
EHKPOLGJ_00233	CDS	981				hypothetical protein
EHKPOLGJ_00234	gene	93				
EHKPOLGJ_00234	CDS	93				hypothetical protein
EHKPOLGJ_00235	gene	1134	pepT_1			
EHKPOLGJ_00235	CDS	1134	pepT_1	3.4.11.4		Peptidase T
EHKPOLGJ_00236	gene	1407	gnd			
EHKPOLGJ_00236	CDS	1407	gnd	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
EHKPOLGJ_00237	gene	372				
EHKPOLGJ_00237	CDS	372				hypothetical protein
EHKPOLGJ_00238	gene	1020	malR			
EHKPOLGJ_00238	CDS	1020	malR		COG1609	HTH-type transcriptional regulator MalR
EHKPOLGJ_00239	gene	1650	malL			
EHKPOLGJ_00239	CDS	1650	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
EHKPOLGJ_00240	gene	867				
EHKPOLGJ_00240	CDS	867				hypothetical protein
EHKPOLGJ_00241	gene	1485	zwf			
EHKPOLGJ_00241	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
EHKPOLGJ_00242	gene	921	rnz			
EHKPOLGJ_00242	CDS	921	rnz	3.1.26.11	COG1234	Ribonuclease Z
EHKPOLGJ_00243	gene	816	proC			
EHKPOLGJ_00243	CDS	816	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
EHKPOLGJ_00244	gene	756				
EHKPOLGJ_00244	CDS	756		1.-.-.-		putative oxidoreductase
EHKPOLGJ_00245	gene	249				
EHKPOLGJ_00245	CDS	249				hypothetical protein
EHKPOLGJ_00246	gene	909	yajO			
EHKPOLGJ_00246	CDS	909	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
EHKPOLGJ_00247	gene	543	nudF			
EHKPOLGJ_00247	CDS	543	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
EHKPOLGJ_00248	gene	450	fur			
EHKPOLGJ_00248	CDS	450	fur		COG0735	Ferric uptake regulation protein
EHKPOLGJ_00249	gene	888	xerD_1			
EHKPOLGJ_00249	CDS	888	xerD_1			Tyrosine recombinase XerD
EHKPOLGJ_00250	gene	507				
EHKPOLGJ_00250	CDS	507				hypothetical protein
EHKPOLGJ_00251	gene	756	scpA			
EHKPOLGJ_00251	CDS	756	scpA		COG1354	Segregation and condensation protein A
EHKPOLGJ_00252	gene	543	scpB			
EHKPOLGJ_00252	CDS	543	scpB		COG1386	Segregation and condensation protein B
EHKPOLGJ_00253	gene	738	rluB			
EHKPOLGJ_00253	CDS	738	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
EHKPOLGJ_00254	gene	726	srrA			
EHKPOLGJ_00254	CDS	726	srrA		COG0745	Transcriptional regulatory protein SrrA
EHKPOLGJ_00255	gene	1752	srrB			
EHKPOLGJ_00255	CDS	1752	srrB	2.7.13.3		Sensor protein SrrB
EHKPOLGJ_00256	gene	918				
EHKPOLGJ_00256	CDS	918				hypothetical protein
EHKPOLGJ_00257	gene	2037				
EHKPOLGJ_00257	CDS	2037				hypothetical protein
EHKPOLGJ_00258	gene	1206	xerC_1			
EHKPOLGJ_00258	CDS	1206	xerC_1			Tyrosine recombinase XerC
EHKPOLGJ_00259	gene	615				
EHKPOLGJ_00259	CDS	615				hypothetical protein
EHKPOLGJ_00260	gene	126				
EHKPOLGJ_00260	CDS	126				hypothetical protein
EHKPOLGJ_00261	gene	183				
EHKPOLGJ_00261	CDS	183				hypothetical protein
EHKPOLGJ_00262	gene	732	lexA_1			
EHKPOLGJ_00262	CDS	732	lexA_1	3.4.21.88		LexA repressor
EHKPOLGJ_00263	gene	213				
EHKPOLGJ_00263	CDS	213				hypothetical protein
EHKPOLGJ_00264	gene	444				
EHKPOLGJ_00264	CDS	444				hypothetical protein
EHKPOLGJ_00265	gene	150				
EHKPOLGJ_00265	CDS	150				hypothetical protein
EHKPOLGJ_00266	gene	213				
EHKPOLGJ_00266	CDS	213				hypothetical protein
EHKPOLGJ_00267	gene	198				
EHKPOLGJ_00267	CDS	198				hypothetical protein
EHKPOLGJ_00268	gene	381				
EHKPOLGJ_00268	CDS	381				hypothetical protein
EHKPOLGJ_00269	gene	246				
EHKPOLGJ_00269	CDS	246				hypothetical protein
EHKPOLGJ_00270	gene	366				
EHKPOLGJ_00270	CDS	366				hypothetical protein
EHKPOLGJ_00271	gene	216				
EHKPOLGJ_00271	CDS	216				hypothetical protein
EHKPOLGJ_00272	gene	264				
EHKPOLGJ_00272	CDS	264				hypothetical protein
EHKPOLGJ_00273	gene	162				
EHKPOLGJ_00273	CDS	162				hypothetical protein
EHKPOLGJ_00274	gene	324				
EHKPOLGJ_00274	CDS	324				hypothetical protein
EHKPOLGJ_00275	gene	363				
EHKPOLGJ_00275	CDS	363				hypothetical protein
EHKPOLGJ_00276	gene	1167				
EHKPOLGJ_00276	CDS	1167				hypothetical protein
EHKPOLGJ_00277	gene	555				
EHKPOLGJ_00277	CDS	555				hypothetical protein
EHKPOLGJ_00278	gene	1962				
EHKPOLGJ_00278	CDS	1962				hypothetical protein
EHKPOLGJ_00279	gene	186				
EHKPOLGJ_00279	CDS	186				hypothetical protein
EHKPOLGJ_00280	gene	402				
EHKPOLGJ_00280	CDS	402				hypothetical protein
EHKPOLGJ_00281	gene	258				
EHKPOLGJ_00281	CDS	258				hypothetical protein
EHKPOLGJ_00282	gene	201				
EHKPOLGJ_00282	CDS	201				hypothetical protein
EHKPOLGJ_00283	gene	243				
EHKPOLGJ_00283	CDS	243				hypothetical protein
EHKPOLGJ_00284	gene	2706	acnA			
EHKPOLGJ_00284	CDS	2706	acnA	4.2.1.3		Aconitate hydratase A
EHKPOLGJ_00285	gene	228				
EHKPOLGJ_00285	CDS	228				hypothetical protein
EHKPOLGJ_00286	gene	1383	gabR			
EHKPOLGJ_00286	CDS	1383	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
EHKPOLGJ_00287	gene	888	pdxS			
EHKPOLGJ_00287	CDS	888	pdxS	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxS
EHKPOLGJ_00288	gene	561	pdxT			
EHKPOLGJ_00288	CDS	561	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
EHKPOLGJ_00289	gene	1215	nupC_1			
EHKPOLGJ_00289	CDS	1215	nupC_1		COG1972	Nucleoside permease NupC
EHKPOLGJ_00290	gene	471	ctsR			
EHKPOLGJ_00290	CDS	471	ctsR			Transcriptional regulator CtsR
EHKPOLGJ_00291	gene	567	mcsA			
EHKPOLGJ_00291	CDS	567	mcsA		COG3880	Protein-arginine kinase activator protein
EHKPOLGJ_00292	gene	1011	mcsB			
EHKPOLGJ_00292	CDS	1011	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
EHKPOLGJ_00293	gene	2457	clpC			
EHKPOLGJ_00293	CDS	2457	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
EHKPOLGJ_00294	gene	1365	radA			
EHKPOLGJ_00294	CDS	1365	radA	3.6.4.-	COG1066	DNA repair protein RadA
EHKPOLGJ_00295	gene	1074	yacL			
EHKPOLGJ_00295	CDS	1074	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
EHKPOLGJ_00296	gene	1455	gltX			
EHKPOLGJ_00296	CDS	1455	gltX	6.1.1.17		Glutamate--tRNA ligase
EHKPOLGJ_00297	gene	681	cysE			
EHKPOLGJ_00297	CDS	681	cysE	2.3.1.30		Serine acetyltransferase
EHKPOLGJ_00298	gene	1401	cysS			
EHKPOLGJ_00298	CDS	1401	cysS	6.1.1.16		Cysteine--tRNA ligase
EHKPOLGJ_00299	gene	405	mrnC			
EHKPOLGJ_00299	CDS	405	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
EHKPOLGJ_00300	gene	747				
EHKPOLGJ_00300	CDS	747		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
EHKPOLGJ_00301	gene	525	yacP			
EHKPOLGJ_00301	CDS	525	yacP		COG3688	putative protein YacP
EHKPOLGJ_00302	gene	570				
EHKPOLGJ_00302	CDS	570				hypothetical protein
EHKPOLGJ_00303	gene	183	secE			
EHKPOLGJ_00303	CDS	183	secE			Protein translocase subunit SecE
EHKPOLGJ_00304	gene	549	nusG			
EHKPOLGJ_00304	CDS	549	nusG			Transcription termination/antitermination protein NusG
EHKPOLGJ_00305	gene	423	rplK			
EHKPOLGJ_00305	CDS	423	rplK			50S ribosomal protein L11
EHKPOLGJ_00306	gene	693	rplA			
EHKPOLGJ_00306	CDS	693	rplA			50S ribosomal protein L1
EHKPOLGJ_00307	gene	501	rplJ			
EHKPOLGJ_00307	CDS	501	rplJ			50S ribosomal protein L10
EHKPOLGJ_00308	gene	369	rplL			
EHKPOLGJ_00308	CDS	369	rplL			50S ribosomal protein L7/L12
EHKPOLGJ_00309	gene	609	rsmC			
EHKPOLGJ_00309	CDS	609	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
EHKPOLGJ_00310	gene	3552	rpoB			
EHKPOLGJ_00310	CDS	3552	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
EHKPOLGJ_00311	gene	3624	rpoC			
EHKPOLGJ_00311	CDS	3624	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
EHKPOLGJ_00312	gene	255	rplGB			
EHKPOLGJ_00312	CDS	255	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
EHKPOLGJ_00313	gene	414	rpsL			
EHKPOLGJ_00313	CDS	414	rpsL			30S ribosomal protein S12
EHKPOLGJ_00314	gene	471	rpsG			
EHKPOLGJ_00314	CDS	471	rpsG			30S ribosomal protein S7
EHKPOLGJ_00315	gene	2082	fusA			
EHKPOLGJ_00315	CDS	2082	fusA		COG0480	Elongation factor G
EHKPOLGJ_00316	gene	1185	tuf			
EHKPOLGJ_00316	CDS	1185	tuf			Elongation factor Tu
EHKPOLGJ_00317	gene	1176				
EHKPOLGJ_00317	CDS	1176		3.5.1.47		N-acetyldiaminopimelate deacetylase
EHKPOLGJ_00318	gene	1188				
EHKPOLGJ_00318	CDS	1188		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
EHKPOLGJ_00319	gene	879	hchA			
EHKPOLGJ_00319	CDS	879	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
EHKPOLGJ_00320	gene	1638	araB			
EHKPOLGJ_00320	CDS	1638	araB	2.7.1.16	COG1069	Ribulokinase
EHKPOLGJ_00321	gene	966				
EHKPOLGJ_00321	CDS	966				putative epimerase/dehydratase
EHKPOLGJ_00322	gene	1077	ilvE			
EHKPOLGJ_00322	CDS	1077	ilvE	2.6.1.42		putative branched-chain-amino-acid aminotransferase
EHKPOLGJ_00323	gene	684	ppaX			
EHKPOLGJ_00323	CDS	684	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
EHKPOLGJ_00324	gene	663	dck			
EHKPOLGJ_00324	CDS	663	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
EHKPOLGJ_00325	gene	618	dgk			
EHKPOLGJ_00325	CDS	618	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
EHKPOLGJ_00326	gene	471	tadA_2			
EHKPOLGJ_00326	CDS	471	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
EHKPOLGJ_00327	gene	870	ywtE			
EHKPOLGJ_00327	CDS	870	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
EHKPOLGJ_00328	gene	567	azo1			
EHKPOLGJ_00328	CDS	567	azo1	1.7.1.17	COG0431	FMN-dependent NADPH-azoreductase
EHKPOLGJ_00329	gene	2910				
EHKPOLGJ_00329	CDS	2910				hypothetical protein
EHKPOLGJ_00330	gene	4128	sdrD			
EHKPOLGJ_00330	CDS	4128	sdrD			Serine-aspartate repeat-containing protein D
EHKPOLGJ_00331	gene	3462	sdrE			
EHKPOLGJ_00331	CDS	3462	sdrE			Serine-aspartate repeat-containing protein E
EHKPOLGJ_00332	gene	1473	gtfA_1			
EHKPOLGJ_00332	CDS	1473	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
EHKPOLGJ_00333	gene	1491	gtfA_2			
EHKPOLGJ_00333	CDS	1491	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
EHKPOLGJ_00334	gene	879	folE2			
EHKPOLGJ_00334	CDS	879	folE2	3.5.4.16		GTP cyclohydrolase FolE2
EHKPOLGJ_00335	gene	666	bshB2			
EHKPOLGJ_00335	CDS	666	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
EHKPOLGJ_00336	gene	363	yojF			
EHKPOLGJ_00336	CDS	363	yojF			putative protein YojF
EHKPOLGJ_00337	gene	759	nagB_1			
EHKPOLGJ_00337	CDS	759	nagB_1	3.5.99.6		Glucosamine-6-phosphate deaminase
EHKPOLGJ_00338	gene	633				
EHKPOLGJ_00338	CDS	633		4.1.2.43		3-hexulose-6-phosphate synthase
EHKPOLGJ_00339	gene	549	hxlB			
EHKPOLGJ_00339	CDS	549	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
EHKPOLGJ_00340	gene	648	gph			
EHKPOLGJ_00340	CDS	648	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EHKPOLGJ_00341	gene	1401	proP			
EHKPOLGJ_00341	CDS	1401	proP			Proline/betaine transporter
EHKPOLGJ_00342	gene	1377	menE_1			
EHKPOLGJ_00342	CDS	1377	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
EHKPOLGJ_00343	gene	1140	yhfS			
EHKPOLGJ_00343	CDS	1140	yhfS	2.3.1.-	COG0183	Putative acetyl-CoA C-acetyltransferase YhfS
EHKPOLGJ_00344	gene	366				
EHKPOLGJ_00344	CDS	366				hypothetical protein
EHKPOLGJ_00345	gene	270				
EHKPOLGJ_00345	CDS	270				hypothetical protein
EHKPOLGJ_00346	gene	168				
EHKPOLGJ_00346	CDS	168				hypothetical protein
EHKPOLGJ_00347	gene	831	pdxK			
EHKPOLGJ_00347	CDS	831	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
EHKPOLGJ_00348	gene	657	ung			
EHKPOLGJ_00348	CDS	657	ung	3.2.2.27		Uracil-DNA glycosylase
EHKPOLGJ_00349	gene	381				
EHKPOLGJ_00349	CDS	381				hypothetical protein
EHKPOLGJ_00350	gene	369				
EHKPOLGJ_00350	CDS	369				hypothetical protein
EHKPOLGJ_00351	gene	1485				
EHKPOLGJ_00351	CDS	1485				hypothetical protein
EHKPOLGJ_00352	gene	453				
EHKPOLGJ_00352	CDS	453				hypothetical protein
EHKPOLGJ_00353	gene	765				
EHKPOLGJ_00353	CDS	765				hypothetical protein
EHKPOLGJ_00354	gene	753				
EHKPOLGJ_00354	CDS	753		1.11.1.-		Putative heme-dependent peroxidase
EHKPOLGJ_00355	gene	987	pta			
EHKPOLGJ_00355	CDS	987	pta	2.3.1.8		Phosphate acetyltransferase
EHKPOLGJ_00356	gene	837	lipL			
EHKPOLGJ_00356	CDS	837	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
EHKPOLGJ_00357	gene	921	galK			
EHKPOLGJ_00357	CDS	921	galK	2.7.1.6		Galactokinase
EHKPOLGJ_00358	gene	984				
EHKPOLGJ_00358	CDS	984				hypothetical protein
EHKPOLGJ_00359	gene	1077				
EHKPOLGJ_00359	CDS	1077		2.7.4.2		Phosphomevalonate kinase
EHKPOLGJ_00360	gene	342				
EHKPOLGJ_00360	CDS	342				hypothetical protein
EHKPOLGJ_00361	gene	1323	rclA			
EHKPOLGJ_00361	CDS	1323	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
EHKPOLGJ_00362	gene	441				
EHKPOLGJ_00362	CDS	441				hypothetical protein
EHKPOLGJ_00363	gene	1395				
EHKPOLGJ_00363	CDS	1395				hypothetical protein
EHKPOLGJ_00364	gene	633				
EHKPOLGJ_00364	CDS	633				hypothetical protein
EHKPOLGJ_00365	gene	621				
EHKPOLGJ_00365	CDS	621				hypothetical protein
EHKPOLGJ_00366	gene	633				
EHKPOLGJ_00366	CDS	633				hypothetical protein
EHKPOLGJ_00367	gene	939	iolS			
EHKPOLGJ_00367	CDS	939	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
EHKPOLGJ_00368	gene	537	ywqN_1			
EHKPOLGJ_00368	CDS	537	ywqN_1	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
EHKPOLGJ_00369	gene	477				
EHKPOLGJ_00369	CDS	477				hypothetical protein
EHKPOLGJ_00370	gene	1296				
EHKPOLGJ_00370	CDS	1296				hypothetical protein
EHKPOLGJ_00371	gene	507				
EHKPOLGJ_00371	CDS	507				hypothetical protein
EHKPOLGJ_00372	gene	1011	adh			
EHKPOLGJ_00372	CDS	1011	adh	1.1.1.1		Alcohol dehydrogenase
EHKPOLGJ_00373	gene	108				
EHKPOLGJ_00373	CDS	108				hypothetical protein
EHKPOLGJ_00374	gene	417	ywiB			
EHKPOLGJ_00374	CDS	417	ywiB		COG4506	putative beta-barrel protein YwiB
EHKPOLGJ_00375	gene	1662	argS			
EHKPOLGJ_00375	CDS	1662	argS	6.1.1.19		Arginine--tRNA ligase
EHKPOLGJ_00376	gene	636	nth_1			
EHKPOLGJ_00376	CDS	636	nth_1	4.2.99.18		Endonuclease III
EHKPOLGJ_00377	gene	888	btuF			
EHKPOLGJ_00377	CDS	888	btuF		COG0614	Vitamin B12-binding protein
EHKPOLGJ_00378	gene	987				
EHKPOLGJ_00378	CDS	987			COG0609	putative ABC transporter permease protein
EHKPOLGJ_00379	gene	720	hdl IVa			
EHKPOLGJ_00379	CDS	720	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
EHKPOLGJ_00380	gene	801				
EHKPOLGJ_00380	CDS	801			COG0596	putative protein
EHKPOLGJ_00381	gene	507				
EHKPOLGJ_00381	CDS	507				hypothetical protein
EHKPOLGJ_00382	gene	717				
EHKPOLGJ_00382	CDS	717				hypothetical protein
EHKPOLGJ_00383	gene	789	pip			
EHKPOLGJ_00383	CDS	789	pip	3.4.11.5		Proline iminopeptidase
EHKPOLGJ_00384	gene	375	sarA			
EHKPOLGJ_00384	CDS	375	sarA			Transcriptional regulator SarA
EHKPOLGJ_00385	gene	930				
EHKPOLGJ_00385	CDS	930				hypothetical protein
EHKPOLGJ_00386	gene	225				
EHKPOLGJ_00386	CDS	225				hypothetical protein
EHKPOLGJ_00387	gene	204				
EHKPOLGJ_00387	CDS	204				hypothetical protein
EHKPOLGJ_00388	gene	561	xerD_2			
EHKPOLGJ_00388	CDS	561	xerD_2			Tyrosine recombinase XerD
EHKPOLGJ_00389	gene	2403	mrpA			
EHKPOLGJ_00389	CDS	2403	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
EHKPOLGJ_00390	gene	426	mrpB			
EHKPOLGJ_00390	CDS	426	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
EHKPOLGJ_00391	gene	345	mrpC			
EHKPOLGJ_00391	CDS	345	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
EHKPOLGJ_00392	gene	1497	mnhD1_1			
EHKPOLGJ_00392	CDS	1497	mnhD1_1		COG0651	Na(+)/H(+) antiporter subunit D1
EHKPOLGJ_00393	gene	483	mrpE			
EHKPOLGJ_00393	CDS	483	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
EHKPOLGJ_00394	gene	303	mrpF			
EHKPOLGJ_00394	CDS	303	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
EHKPOLGJ_00395	gene	438				
EHKPOLGJ_00395	CDS	438				hypothetical protein
EHKPOLGJ_00396	gene	2043	nhaK_1			
EHKPOLGJ_00396	CDS	2043	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
EHKPOLGJ_00397	gene	930	mntA			
EHKPOLGJ_00397	CDS	930	mntA		COG0803	Manganese-binding lipoprotein MntA
EHKPOLGJ_00398	gene	837	mntB_1			
EHKPOLGJ_00398	CDS	837	mntB_1			Manganese transport system membrane protein MntB
EHKPOLGJ_00399	gene	744	mntB_2			
EHKPOLGJ_00399	CDS	744	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
EHKPOLGJ_00400	gene	645	mntR			
EHKPOLGJ_00400	CDS	645	mntR			HTH-type transcriptional regulator MntR
EHKPOLGJ_00401	gene	753				
EHKPOLGJ_00401	CDS	753				hypothetical protein
EHKPOLGJ_00402	gene	765	tarA			
EHKPOLGJ_00402	CDS	765	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
EHKPOLGJ_00403	gene	795	tagH_1			
EHKPOLGJ_00403	CDS	795	tagH_1	7.5.2.4		Teichoic acids export ATP-binding protein TagH
EHKPOLGJ_00404	gene	813	tagG			
EHKPOLGJ_00404	CDS	813	tagG		COG1682	Teichoic acid translocation permease protein TagG
EHKPOLGJ_00405	gene	1104	tarB			
EHKPOLGJ_00405	CDS	1104	tarB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
EHKPOLGJ_00406	gene	1062	tagX			
EHKPOLGJ_00406	CDS	1062	tagX	2.4.-.-		Putative glycosyltransferase TagX
EHKPOLGJ_00407	gene	399	tarD			
EHKPOLGJ_00407	CDS	399	tarD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
EHKPOLGJ_00408	gene	1296				
EHKPOLGJ_00408	CDS	1296				hypothetical protein
EHKPOLGJ_00409	gene	1728	bmrA			
EHKPOLGJ_00409	CDS	1728	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
EHKPOLGJ_00410	gene	1230	nupG			
EHKPOLGJ_00410	CDS	1230	nupG		COG1972	Purine nucleoside transport protein NupG
EHKPOLGJ_00411	gene	834				
EHKPOLGJ_00411	CDS	834				hypothetical protein
EHKPOLGJ_00412	gene	798	fepC			
EHKPOLGJ_00412	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
EHKPOLGJ_00413	gene	1005	feuB			
EHKPOLGJ_00413	CDS	1005	feuB		COG0609	Iron-uptake system permease protein FeuB
EHKPOLGJ_00414	gene	1017	feuC			
EHKPOLGJ_00414	CDS	1017	feuC		COG0609	Iron-uptake system permease protein FeuC
EHKPOLGJ_00415	gene	969	dhaK			
EHKPOLGJ_00415	CDS	969	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
EHKPOLGJ_00416	gene	585	dhaL			
EHKPOLGJ_00416	CDS	585	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
EHKPOLGJ_00417	gene	363	dhaM			
EHKPOLGJ_00417	CDS	363	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
EHKPOLGJ_00418	gene	498				
EHKPOLGJ_00418	CDS	498				hypothetical protein
EHKPOLGJ_00419	gene	1068				
EHKPOLGJ_00419	CDS	1068				hypothetical protein
EHKPOLGJ_00420	gene	1044	aes			
EHKPOLGJ_00420	CDS	1044	aes	3.1.1.-		Acetyl esterase
EHKPOLGJ_00421	gene	429				
EHKPOLGJ_00421	CDS	429				hypothetical protein
EHKPOLGJ_00422	gene	507				
EHKPOLGJ_00422	CDS	507				hypothetical protein
EHKPOLGJ_00423	gene	924				
EHKPOLGJ_00423	CDS	924				hypothetical protein
EHKPOLGJ_00424	gene	675	graR_1			
EHKPOLGJ_00424	CDS	675	graR_1		COG0745	Response regulator protein GraR
EHKPOLGJ_00425	gene	1041	graS_1			
EHKPOLGJ_00425	CDS	1041	graS_1	2.7.13.3		Sensor histidine kinase GraS
EHKPOLGJ_00426	gene	762	bceA_1			
EHKPOLGJ_00426	CDS	762	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
EHKPOLGJ_00427	gene	1890	bceB_1			
EHKPOLGJ_00427	CDS	1890	bceB_1		COG0577	Bacitracin export permease protein BceB
EHKPOLGJ_00428	gene	618				
EHKPOLGJ_00428	CDS	618				hypothetical protein
EHKPOLGJ_00429	gene	1008				
EHKPOLGJ_00429	CDS	1008				hypothetical protein
EHKPOLGJ_00430	gene	798				
EHKPOLGJ_00430	CDS	798		3.5.1.28	COG1388	putative autolysin SsaALP
EHKPOLGJ_00431	gene	645				
EHKPOLGJ_00431	CDS	645				hypothetical protein
EHKPOLGJ_00432	gene	2193	rhaR			
EHKPOLGJ_00432	CDS	2193	rhaR			HTH-type transcriptional activator RhaR
EHKPOLGJ_00433	gene	426	sarX			
EHKPOLGJ_00433	CDS	426	sarX		COG1846	HTH-type transcriptional regulator SarX
EHKPOLGJ_00434	gene	717				
EHKPOLGJ_00434	CDS	717				putative transcriptional regulatory protein
EHKPOLGJ_00435	gene	474				
EHKPOLGJ_00435	CDS	474				hypothetical protein
EHKPOLGJ_00436	gene	648				
EHKPOLGJ_00436	CDS	648				hypothetical protein
EHKPOLGJ_00437	gene	867	oxyR			
EHKPOLGJ_00437	CDS	867	oxyR			Hydrogen peroxide-inducible genes activator
EHKPOLGJ_00438	gene	1221	setC			
EHKPOLGJ_00438	CDS	1221	setC			Sugar efflux transporter C
